"urls","Назва","Підписів","Успішна_лог","Дата","Завершена","Категорія"
"3528","https://petition.kievcity.gov.ua/petition/?pid=1210","Встановити світлофор для пішоходів на Столичному шосе",18,FALSE,"2015-12-05",TRUE,"Дорожнє господарство та паркування"
"3529","https://petition.kievcity.gov.ua/petition/?pid=1209","Социальное жильё.",319,FALSE,"2015-12-04",TRUE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
"3530","https://petition.kievcity.gov.ua/petition/?pid=1208","Прийняти міри щодо власників тварин",442,FALSE,"2015-12-04",TRUE,"Благоустрій, довкілля, тварини"
"3531","https://petition.kievcity.gov.ua/petition/?pid=1205","Пустити транспорт по маршруту Боярка - м. Теремки через Велику Кільцеву",60,FALSE,"2015-12-04",TRUE,"Транспорт"
"3532","https://petition.kievcity.gov.ua/petition/?pid=1145","Відмінити переведення дільниць 21 мікрорайону з Центральної дитячої поліклініки Деснянського району м. Києва до  Дитячої поліклініки №1 Деснянського району",71,FALSE,"2015-12-04",TRUE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
"3533","https://petition.kievcity.gov.ua/petition/?pid=1207","Зняти рекламу з дверей вагонів метро.",223,FALSE,"2015-12-04",TRUE,"Транспорт"
"3534","https://petition.kievcity.gov.ua/petition/?pid=1204","Заборонити продаж алкоголю в вечірній час,",84,FALSE,"2015-12-04",TRUE,"Інше"
"3535","https://petition.kievcity.gov.ua/petition/?pid=1203","Против переименования бульвара Ивана Лепсе в бульвар коммуниста Валентина Згурского.Юз",773,FALSE,"2015-12-04",TRUE,"Перейменування вулиць"
"3536","https://petition.kievcity.gov.ua/petition/?pid=1200","Надати право отримувати картку киянина не лише тим, хто мешкає у Києві, але й тим, хто мешкає поза Києвом, але працює та сплачує податки в Київський бюжджет",68,FALSE,"2015-12-04",TRUE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
"3537","https://petition.kievcity.gov.ua/petition/?pid=1193","Заборонити проведення ярмарок або їх перенесення з центральних вулиць міста в спеціально обладнані зони",22,FALSE,"2015-12-04",TRUE,"Інше"
"3538","https://petition.kievcity.gov.ua/petition/?pid=1197","Будівництво станції метро Новобіличі",367,FALSE,"2015-12-04",TRUE,"Транспорт"
"3539","https://petition.kievcity.gov.ua/petition/?pid=1196","Обговорення петицій",54,FALSE,"2015-12-04",TRUE,"Інше"
"3540","https://petition.kievcity.gov.ua/petition/?pid=1195","На информационных табло в метро отражать количество времени в минутах и секундах до прибытия поезда, а не демострировать сколько времени как он убыл с остановки.",172,FALSE,"2015-12-04",TRUE,"Транспорт"
"3541","https://petition.kievcity.gov.ua/petition/?pid=1194","Прибрати стихійну торгівля біля станції м. Нивки",307,FALSE,"2015-12-04",TRUE,"МАФи та стихійна торгівля"
"3542","https://petition.kievcity.gov.ua/petition/?pid=1192","Сайт київського метрополітену",99,FALSE,"2015-12-04",TRUE,"Інше"
"3543","https://petition.kievcity.gov.ua/petition/?pid=1191","Створення комісію з врегулювання єдиного прайс листа медикаментів по м. Києву.",262,FALSE,"2015-12-04",TRUE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
"3544","https://petition.kievcity.gov.ua/petition/?pid=1190","Банкометы в гос.учреждениях",23,FALSE,"2015-12-04",TRUE,"Інше"
"3545","https://petition.kievcity.gov.ua/petition/?pid=1189","АВТОБУС ДВРЗ- ЧЕРНІГІВСЬКА",47,FALSE,"2015-12-04",TRUE,"Транспорт"
"3546","https://petition.kievcity.gov.ua/petition/?pid=1188","Установить на всех остановках расписание движения общественного транспорта.",200,FALSE,"2015-12-04",TRUE,"Транспорт"
"3547","https://petition.kievcity.gov.ua/petition/?pid=1187","Встановлення штрафів за вигул собак без 2 пакетів та лопатки для прибирання фекалій своїх питомців",3405,FALSE,"2015-12-04",TRUE,"Благоустрій, довкілля, тварини"
"3548","https://petition.kievcity.gov.ua/petition/?pid=1185","Развязка через ж/д переезд пр.Науки-Столичное шоссе",155,FALSE,"2015-12-04",TRUE,"Транспорт"
"3549","https://petition.kievcity.gov.ua/petition/?pid=1184","Пустить общественный транспорт (автобусы) по направлению м. Академгородок - Боярка!",663,FALSE,"2015-12-04",TRUE,"Транспорт"
"3550","https://petition.kievcity.gov.ua/petition/?pid=1180","Продовжити дію минулорічної постанови Київради про надання безкоштовного проїзду пенсіонерам за наявності картки киянина.",385,FALSE,"2015-12-03",TRUE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
"3551","https://petition.kievcity.gov.ua/petition/?pid=1179","Запустить трамвай с Троещины до Петровки вместо электрички. Электричку превратить в наземное метро!!!",118,FALSE,"2015-12-03",TRUE,"Транспорт"
"3552","https://petition.kievcity.gov.ua/petition/?pid=1178","Продовжити маршрут автобусів 37, 37-А (с.Чайка до площі Перемоги)",25,FALSE,"2015-12-03",TRUE,"Транспорт"
"3553","https://petition.kievcity.gov.ua/petition/?pid=1170","Метро на Виноградарь через Интернациональную площадь до ул. Автозаводская!!!",335,FALSE,"2015-12-03",TRUE,"Транспорт"
"3554","https://petition.kievcity.gov.ua/petition/?pid=1176","Прийняти рішення Київради про примусове відключення телефонів, вказаних на рекламних оголошеннях та об*явах, що розташовані поза офіційними рекламними площинами (носіями)",518,FALSE,"2015-12-03",TRUE,"Благоустрій, довкілля, тварини"
"3555","https://petition.kievcity.gov.ua/petition/?pid=1177","Обладнати громадські туалети в Київському метрополітені",2158,FALSE,"2015-12-03",TRUE,"Транспорт"
"3556","https://petition.kievcity.gov.ua/petition/?pid=1175","Впорядкування рекламного оформлення будівель",2831,FALSE,"2015-12-03",TRUE,"Благоустрій, довкілля, тварини"
"3557","https://petition.kievcity.gov.ua/petition/?pid=1159","Зменшити кількість підписів для петицій до 5000 та прорекламуваты  портал",143,FALSE,"2015-12-03",TRUE,"Інше"
"3558","https://petition.kievcity.gov.ua/petition/?pid=1161","Заборонити продаж тютюнових виробів на зупинках громадського транспорта.",432,FALSE,"2015-12-03",TRUE,"Інше"
"3559","https://petition.kievcity.gov.ua/petition/?pid=1174","Посадити живу ялинку на головній площі Києва для святкування Нового року.",1043,FALSE,"2015-12-03",TRUE,"Благоустрій, довкілля, тварини"
"3560","https://petition.kievcity.gov.ua/petition/?pid=1169","Заборонити в маршрутках шансон",2788,FALSE,"2015-12-03",TRUE,"Транспорт"
"3561","https://petition.kievcity.gov.ua/petition/?pid=1172","Встановлення погодних регуляторів у будинкових вузлах обліку тепла",542,FALSE,"2015-12-03",TRUE,"Житлово-комунальна інфраструктура та відходи"
"3562","https://petition.kievcity.gov.ua/petition/?pid=1168","Подовжити тролейбусний маршрут №39 по Кільцевій дорозі до Теремків.",62,FALSE,"2015-12-03",TRUE,"Транспорт"
"3563","https://petition.kievcity.gov.ua/petition/?pid=1171","Модернізувати київську міську електричку",186,FALSE,"2015-12-03",TRUE,"Транспорт"
"3564","https://petition.kievcity.gov.ua/petition/?pid=1166","Відновити роботу кінотеатру ""Зоряний"" на Печерську",269,FALSE,"2015-12-02",TRUE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
"3565","https://petition.kievcity.gov.ua/petition/?pid=1160","Озеленення придорожніх насаджень Києва соняшником як символа України замість коштовних клумб та висячих кошиків",36,FALSE,"2015-12-02",TRUE,"Дорожнє господарство та паркування"
"3566","https://petition.kievcity.gov.ua/petition/?pid=1164","Зробити відповіді на звернення громадян до КБУ «Контактний центр міста Києва» публічними",68,FALSE,"2015-12-02",TRUE,"Інше"
"3567","https://petition.kievcity.gov.ua/petition/?pid=1162","На підтримку видавництва «Музична Україна»",1065,FALSE,"2015-12-02",TRUE,"Інше"
"3568","https://petition.kievcity.gov.ua/petition/?pid=1165","Запровадити диференційовану систему оплати проїзду в Київському метро",92,FALSE,"2015-12-02",TRUE,"Транспорт"
"3569","https://petition.kievcity.gov.ua/petition/?pid=1150","Прошу запретить замену ""лежачих полицейских"" без проведения ремонта дорожного покрытия.",899,FALSE,"2015-12-02",TRUE,"Дорожнє господарство та паркування"
"3570","https://petition.kievcity.gov.ua/petition/?pid=1155","Заборона стоянки маршруток на зупинках громадського транспорту",90,FALSE,"2015-12-02",TRUE,"Транспорт"
"3571","https://petition.kievcity.gov.ua/petition/?pid=1154","Про заборону руху вантажних транспортних засобів (не залежно від маршруту, вантажу. приналежності та реєстрації) шляхами м.Києва  з 7.30 до 10.30 та з 17.00 до 20.00 в робочі дні.",108,FALSE,"2015-12-02",TRUE,"Транспорт"
"3572","https://petition.kievcity.gov.ua/petition/?pid=1152","Створення тролейбусного маршруту з Оболоні на Дарницю",70,FALSE,"2015-12-02",TRUE,"Транспорт"
"3573","https://petition.kievcity.gov.ua/petition/?pid=1151","Запровадити можливість подачи документів реєстраційним органам в електронному вигляді",157,FALSE,"2015-12-02",TRUE,"Інше"
"3574","https://petition.kievcity.gov.ua/petition/?pid=1147","Проект ""Збережи тепло киян"" - закупити та облаштувати оселі малозабезпечених сімей міста Києва новими радіаторами та металопластиковими вікнами.",65,FALSE,"2015-12-02",TRUE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
"3575","https://petition.kievcity.gov.ua/petition/?pid=1139","Разрешить появляться топлесс на улицах и в других общественных местах Киева",54,FALSE,"2015-12-01",TRUE,"Інше"
"3576","https://petition.kievcity.gov.ua/petition/?pid=1144","Зобов""язати торговельні заклади (перукурні, аптеки, ресторани, банки, магазини), що займають перші повеерхи житлових будинків, прибирати своє подвір""я (освітлення, ремонт, порядок)",490,FALSE,"2015-12-01",TRUE,"Житлово-комунальна інфраструктура та відходи"
"3577","https://petition.kievcity.gov.ua/petition/?pid=1141","Ввести штраф за выгул собак без поводков",1050,FALSE,"2015-12-01",TRUE,"Благоустрій, довкілля, тварини"
"3578","https://petition.kievcity.gov.ua/petition/?pid=1142","ВИЇЗД З МІКРОРАЙОНУ ДВРЗ. ДВРЗ відрізаний від усього Києва",74,FALSE,"2015-12-01",TRUE,"Транспорт"
"3579","https://petition.kievcity.gov.ua/petition/?pid=1140","Открыть станции Протасов Яр и Киевская Русановка для остановки Городской электрички.",110,FALSE,"2015-12-01",TRUE,"Транспорт"
"3580","https://petition.kievcity.gov.ua/petition/?pid=1137","Скасувати пільговий проїзд (крім тих, хто безпосередньо потребує соціального захисту: діти, інваліди, пенсіонери старші від 70 років), а натомість нарахувати кожному пільговику адресну допомогу.",301,FALSE,"2015-12-01",TRUE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
"3581","https://petition.kievcity.gov.ua/petition/?pid=1135","Про необхідність вшанування видатних діячів кримськотатарського народу в топоніміці міста Києва",282,FALSE,"2015-12-01",TRUE,"Перейменування вулиць"
"3582","https://petition.kievcity.gov.ua/petition/?pid=1134","Обладнати зупинки громадського транспорту та вулицi мiста смiттевими  урнами.",405,FALSE,"2015-12-01",TRUE,"Житлово-комунальна інфраструктура та відходи"
"3583","https://petition.kievcity.gov.ua/petition/?pid=1133","Включить освещение на Дарницком мосту и съездах с него.",92,FALSE,"2015-12-01",TRUE,"Дорожнє господарство та паркування"
"3584","https://petition.kievcity.gov.ua/petition/?pid=1132","Ввести жесткую систему штрафов для хаотичной торговли",700,FALSE,"2015-12-01",TRUE,"МАФи та стихійна торгівля"
"3585","https://petition.kievcity.gov.ua/petition/?pid=1131","Унеможливити житлове висотне будівництво в центрі Києва і перенести його на Лівий берег міста.",745,FALSE,"2015-12-01",TRUE,"Містобудування"
"3586","https://petition.kievcity.gov.ua/petition/?pid=1129","Перейменувати бульвар Кольцова на вулицю Дьяконова",51,FALSE,"2015-12-01",TRUE,"Перейменування вулиць"
"3587","https://petition.kievcity.gov.ua/petition/?pid=1128","Створити fun зону на час проведення Євро 2016 для перегляду матчів за прикладом тієї що була на Євро 2012",235,FALSE,"2015-12-01",TRUE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
"3588","https://petition.kievcity.gov.ua/petition/?pid=1062","Запросити Володимира Зеленського на посаду заступника мера Києва. Він юрист за освітою...",469,FALSE,"2015-11-30",TRUE,"Інше"
"3589","https://petition.kievcity.gov.ua/petition/?pid=1127","Скасувати усі пільги у громадському транспорті (автобусі, тролейбусі, трамваї), метрополітені, міської електрички та фунікулері. Та знизити ціну на проїзд до 1 гривні.",155,FALSE,"2015-11-30",TRUE,"Транспорт"
"3590","https://petition.kievcity.gov.ua/petition/?pid=1126","Назвати у Києві вулицю (проспект)  іменем Героя України Володимира Рибака",216,FALSE,"2015-11-30",TRUE,"Перейменування вулиць"
"3591","https://petition.kievcity.gov.ua/petition/?pid=1125","Улучшение транспортного сообщения жилого массива Отрадный",132,FALSE,"2015-11-30",TRUE,"Транспорт"
"3592","https://petition.kievcity.gov.ua/petition/?pid=1124","Система спільного користування велосипедами, що існують у більшості європейських столиць",1021,FALSE,"2015-11-30",TRUE,"Транспорт"
"3593","https://petition.kievcity.gov.ua/petition/?pid=1123","Перейменувати житлові масиви та селища у складі Києва, які мають комуністичні назви",285,FALSE,"2015-11-30",TRUE,"Перейменування вулиць"
"3594","https://petition.kievcity.gov.ua/petition/?pid=1120","Петиция против повышения цен на проезд в наземном транспорте и метрополитене.",185,FALSE,"2015-11-30",TRUE,"Транспорт"
"3595","https://petition.kievcity.gov.ua/petition/?pid=1118","Зобов`язати підприємства, що обслуговують населення (газ, водоканал, енерго, телеком, послуги домофона та ін.) в обов`язковому порядку мати один розрахунковий рахунок в Ощадбанку",42,FALSE,"2015-11-30",TRUE,"Житлово-комунальна інфраструктура та відходи"
"3596","https://petition.kievcity.gov.ua/petition/?pid=1117","Привести порядок на будівельному ринку столиці, затвердити Генеральний план Києва",501,FALSE,"2015-11-30",TRUE,"Містобудування"
"3597","https://petition.kievcity.gov.ua/petition/?pid=1114","Неповышать тарифы на проезд в коммунальном транспорте до 01.01.2017 года.",53,FALSE,"2015-11-30",TRUE,"Транспорт"
"3598","https://petition.kievcity.gov.ua/petition/?pid=1098","Уволить всех начальников управлений и отделов районных госадминистраций Киева, которые были назначены на должности при Януковиче. Очистим столицу!!!",56,FALSE,"2015-11-30",TRUE,"Інше"
"3599","https://petition.kievcity.gov.ua/petition/?pid=1080","Офіційне визнання та підтримка екстремальних міських видів спорту - скейтбордингу, BMX, роллерблейдингу",2831,FALSE,"2015-11-30",TRUE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
"3600","https://petition.kievcity.gov.ua/petition/?pid=1064","Зобов’язати поліклініки та лікарні кожного дня вивішувати список наявних ліків для пацієнтів",266,FALSE,"2015-11-30",TRUE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
"3601","https://petition.kievcity.gov.ua/petition/?pid=1077","Про спрощення порядку сплати пайових внесків",137,FALSE,"2015-11-30",TRUE,"Містобудування"
"3602","https://petition.kievcity.gov.ua/petition/?pid=1072","Створити портал, де можна зареєструвати пропозицію щодо оптимізації дорожного руху (розмітка, робота світлофорів, додаткове освітлення тощо) для подальшого розгляду в ДАЇ",528,FALSE,"2015-11-30",TRUE,"Дорожнє господарство та паркування"
"3603","https://petition.kievcity.gov.ua/petition/?pid=1054","Зробити площу ( гуртовий базар) та автовокзал Київ ( Европейскими). Забрати вуличну торгівлю.",382,FALSE,"2015-11-30",TRUE,"МАФи та стихійна торгівля"
"3604","https://petition.kievcity.gov.ua/petition/?pid=1060","Обладнати світлофором  перехрестя вулиць Жмеринської та Чаадаєва",16,FALSE,"2015-11-30",TRUE,"Дорожнє господарство та паркування"
"3605","https://petition.kievcity.gov.ua/petition/?pid=1053","Заборонити кафе в Домі профсоюзів.",53,FALSE,"2015-11-30",TRUE,"Інше"
"3606","https://petition.kievcity.gov.ua/petition/?pid=1070","Заборонити вбивства безпритульних тварин, покарати догхантерiв",3973,FALSE,"2015-11-30",TRUE,"Інше"
"3607","https://petition.kievcity.gov.ua/petition/?pid=1052","Побудувати загальноосвітню школу на Позняках (8-мікрорайон на пустирю між вул. П.Григоренка, 28-А, 26-А, А.Ахматової, 35-А, 35-Б, Урлівська, 10-А, 10-Б, Княжик Затон, 4)",291,FALSE,"2015-11-30",TRUE,"Містобудування"
"3608","https://petition.kievcity.gov.ua/petition/?pid=1111","Побудувати на земельній ділянці 15 ж/м Позняки-9 в Дарницькому районі м. Києва повноцінний дошкільний заклад та вимагати від КП ""Житлоінвестбуд - УКБ"" дотриматися своєї обіцянки.",84,FALSE,"2015-11-30",TRUE,"Містобудування"
"3609","https://petition.kievcity.gov.ua/petition/?pid=1113","Будівництво підземного або наземного пішоходних переходів через Кільцеву дорогу на масиві«Теремки-2»",96,FALSE,"2015-11-30",TRUE,"Транспорт"
"3610","https://petition.kievcity.gov.ua/petition/?pid=1112","Подовжити міську електрічку до міста Вишневе.",106,FALSE,"2015-11-30",TRUE,"Транспорт"
"3611","https://petition.kievcity.gov.ua/petition/?pid=1110","Прямий звя'зок громадським транспортом між Ленінградською та Севастопольською площами.",51,FALSE,"2015-11-29",TRUE,"Транспорт"
"3612","https://petition.kievcity.gov.ua/petition/?pid=1109","Щодо перейменування вулиці Довнар-Запольського на вулицю Довнар-Запольського",35,FALSE,"2015-11-29",TRUE,"Перейменування вулиць"
"3613","https://petition.kievcity.gov.ua/petition/?pid=1104","Облаштувати мінімальні умови для торгівлі плодоовочевою продукцією на стихійних ринках, або поряд  у спальних мікрорайонах Києва.",30,FALSE,"2015-11-29",TRUE,"Благоустрій, довкілля, тварини"
"3614","https://petition.kievcity.gov.ua/petition/?pid=1075","Світлофор або надземний перехід на перехресті вул.Заболотного та вул.Квітуча",124,FALSE,"2015-11-29",TRUE,"Транспорт"
"3615","https://petition.kievcity.gov.ua/petition/?pid=1108","Облаштування пішохідних переходів спеціальними бордюрами та плитами для незрячих людей",201,FALSE,"2015-11-29",TRUE,"Транспорт"
"3616","https://petition.kievcity.gov.ua/petition/?pid=1107","Встановити дієвий контроль з боку Київської міської влади за термінами будівництва різних форм власності.",23,FALSE,"2015-11-29",TRUE,"Містобудування"
"3617","https://petition.kievcity.gov.ua/petition/?pid=1106","Снести заправку на Севостопольской площади",79,FALSE,"2015-11-29",TRUE,"Благоустрій, довкілля, тварини"
"3618","https://petition.kievcity.gov.ua/petition/?pid=1103","Відновити Центральні Торгові лазні.",18,FALSE,"2015-11-29",TRUE,"Інше"
"3619","https://petition.kievcity.gov.ua/petition/?pid=1102","Декомунізувати Університет культури",27,FALSE,"2015-11-29",TRUE,"Благоустрій, довкілля, тварини"
"3620","https://petition.kievcity.gov.ua/petition/?pid=1101","Не посипати вулиці сіллю і хімреагентами. Замінити на пісок.",145,FALSE,"2015-11-29",TRUE,"Інше"
"3621","https://petition.kievcity.gov.ua/petition/?pid=1100","Обов'язати і контролювати, що б жителі приватного сектору слідкували за порядком біля своїх парканів: взимку - прочищали в снігу стежки, влітку - прибирали сміття та бур'яни.",32,FALSE,"2015-11-29",TRUE,"Благоустрій, довкілля, тварини"
"3622","https://petition.kievcity.gov.ua/petition/?pid=1099","Усунути дуже неприємний сморід в санвузлах  2 та 1 кімнатних квартирах під""їзду №7.Зазначу, що квартири утримуються мешканцями в належному порядку та чистоті.",6,FALSE,"2015-11-29",TRUE,"Житлово-комунальна інфраструктура та відходи"
"3623","https://petition.kievcity.gov.ua/petition/?pid=1096","Зробити освітлення Солом'янського ландшафтного парку",49,FALSE,"2015-11-29",TRUE,"Благоустрій, довкілля, тварини"
"3624","https://petition.kievcity.gov.ua/petition/?pid=1095","Прибрати голубів та плюшевих панд з Майдану Незалежності",156,FALSE,"2015-11-29",TRUE,"Благоустрій, довкілля, тварини"
"3625","https://petition.kievcity.gov.ua/petition/?pid=1094","ремонт  и укрепление подпорной стенки жилого дома пр.Краснозвездный 14.",406,FALSE,"2015-11-29",TRUE,"Житлово-комунальна інфраструктура та відходи"
"3626","https://petition.kievcity.gov.ua/petition/?pid=1092","Ежедневная уборка на остановках",59,FALSE,"2015-11-29",TRUE,"Благоустрій, довкілля, тварини"
"3627","https://petition.kievcity.gov.ua/petition/?pid=1078","Запуск онлайн ресурса для размещения обращений/жалоб о нарушителях правил парковки, с дальнейшей реакцией правоохранительных органов.",133,FALSE,"2015-11-29",TRUE,"Транспорт"
"3628","https://petition.kievcity.gov.ua/petition/?pid=1086","Покласти новий асфальт по усіх дорогах у м. Києві",151,FALSE,"2015-11-29",TRUE,"Транспорт"
"3629","https://petition.kievcity.gov.ua/petition/?pid=1084","Поєднати автобусом Троєщину і м. Бориспільська (Харківська), ч/з м. Чернігівська",33,FALSE,"2015-11-29",TRUE,"Транспорт"
"3630","https://petition.kievcity.gov.ua/petition/?pid=1091","Заборонити паркування авто біля ТЦ""Арена Сіті"" з боку вулиці Красноармійська!",37,FALSE,"2015-11-28",TRUE,"Транспорт"
"3631","https://petition.kievcity.gov.ua/petition/?pid=1090","Провести линию метро (не глубокого заложения)",139,FALSE,"2015-11-28",TRUE,"Транспорт"
"3632","https://petition.kievcity.gov.ua/petition/?pid=1089","Врятувати Дніпро від забруднення (очисні споруди)",340,FALSE,"2015-11-28",TRUE,"Благоустрій, довкілля, тварини"
"3633","https://petition.kievcity.gov.ua/petition/?pid=1088","Побудувати новий символ Києва та незалежної України - мультифункціональний комплекс ""Писанка""!",40,FALSE,"2015-11-28",TRUE,"Містобудування"
"3634","https://petition.kievcity.gov.ua/petition/?pid=1087","Заборонити рекламу на вікнах в вагонах метро - вони створені для затишку пасажирів.",186,FALSE,"2015-11-28",TRUE,"Транспорт"
"3635","https://petition.kievcity.gov.ua/petition/?pid=1085","Зробити безкоштовний проїзд усім ""Киянам""",279,FALSE,"2015-11-28",TRUE,"Соціальна сфера (освіта, охорона здоров’я, соц. захист та ін.)"
"3636","https://petition.kievcity.gov.ua/petition/?pid=1082","Пропоную побудувати підземну кільцьову дорогу навколо центру Києва щоб розвантажити центр від транзитного транспорту в часи пік.",31,FALSE,"2015-11-28",TRUE,"Транспорт"
"3637","https://petition.kievcity.gov.ua/petition/?pid=1079","Виконати закон про декомунізацію.",48,FALSE,"2015-11-28",TRUE,"Інше"
"3638","https://petition.kievcity.gov.ua/petition/?pid=1076","Перейменування проспекту Миколи Бажана на Дарницький проспект",15,FALSE,"2015-11-28",TRUE,"Перейменування вулиць"
"3639","https://petition.kievcity.gov.ua/petition/?pid=1074","Вернуть проспекту Победы историческое название Брест-Литовский.",1141,FALSE,"2015-11-28",TRUE,"Перейменування вулиць"
"3640","https://petition.kievcity.gov.ua/petition/?pid=1073","Мер і громадяни - щомісячні зустрічі в кожному районі!",39,FALSE,"2015-11-28",TRUE,"Інше"
"3641","https://petition.kievcity.gov.ua/petition/?pid=1069","Київ - місто БЕЗ державних лотерей, під якими ховаються гральні автомати (Україна без ігроманії!)",829,FALSE,"2015-11-28",TRUE,"Інше"
"3642","https://petition.kievcity.gov.ua/petition/?pid=1071","С 1 апреля 2015,  В Киевэнерго был снижен первый порог потребления с 150кВт.ч до 100кВт.ч. ВЕРНУТЬ ПЕРВЫЙ ПОРОГ ПОТРЕБЛЕНИЯ ДО 150кВт.!!!",1078,FALSE,"2015-11-28",TRUE,"Житлово-комунальна інфраструктура та відходи"
"3643","https://petition.kievcity.gov.ua/petition/?pid=1067","Чітке і виразне оголошення зупинок міської електрички",64,FALSE,"2015-11-28",TRUE,"Транспорт"
"3644","https://petition.kievcity.gov.ua/petition/?pid=1065","Дозволити зупинку всього транспорту для посадки-висадки пасажирів біля станцій метро",25,FALSE,"2015-11-28",TRUE,"Транспорт"
"3645","https://petition.kievcity.gov.ua/petition/?pid=1063","Збільшити штат служби «1551» зі 110 до 170 фахівців",110,FALSE,"2015-11-28",TRUE,"Інше"
"3646","https://petition.kievcity.gov.ua/petition/?pid=1061","Запровадити роздільний збір та переробку сміття (папір, скло, метал, дерево, біо, пластик, інше)",345,FALSE,"2015-11-28",TRUE,"Благоустрій, довкілля, тварини"
"3647","https://petition.kievcity.gov.ua/petition/?pid=1059","Прибрати полосу для руху муніципального транспорту на відрізку індустріальний міст кардачі",28,FALSE,"2015-11-28",TRUE,"Транспорт"
"3648","https://petition.kievcity.gov.ua/petition/?pid=1057","Заборона на розміщення реклами по всій площі станцій та переходів метрополітену",134,FALSE,"2015-11-28",TRUE,"Благоустрій, довкілля, тварини"
"3649","https://petition.kievcity.gov.ua/petition/?pid=1055","Информационные палатки реформ - задача каждой местной власти",12,FALSE,"2015-11-28",TRUE,"Інше"
"3650","https://petition.kievcity.gov.ua/petition/?pid=1083","Вимагаємо не перейменовувати Повітрофлотській проспект в проспект С. Бандери",414,FALSE,"2015-11-28",TRUE,"Перейменування вулиць"
"3651","https://petition.kievcity.gov.ua/petition/?pid=1051","Розробити комплекс заходів щодо приведення в належний стан ліси та лісові парки, які є комунальною власністю столиці.",121,FALSE,"2015-11-27",TRUE,"Благоустрій, довкілля, тварини"
"3652","https://petition.kievcity.gov.ua/petition/?pid=1050","Замінити старий громадський  транспорт на транспорт эвропейського стандарту",184,FALSE,"2015-11-27",TRUE,"Транспорт"
"3653","https://petition.kievcity.gov.ua/petition/?pid=1048","Установить вместо реверсной полосы разделительные конструкции по проспекту Воссоединения и мосту Патона",130,FALSE,"2015-11-27",TRUE,"Транспорт"
"3654","https://petition.kievcity.gov.ua/petition/?pid=1045","Установка туалетів  у метрополітені.",3836,FALSE,"2015-11-27",TRUE,"Транспорт"
"3655","https://petition.kievcity.gov.ua/petition/?pid=1047","Спростити вимоги монополістів (Київенерго, ПАЕ АК Київводоканал, Департаментом земельних ресурсів КМДА)  до договорів з ОСББ та виділення придомової території",41,FALSE,"2015-11-27",TRUE,"Житлово-комунальна інфраструктура та відходи"
"3656","https://petition.kievcity.gov.ua/petition/?pid=1044","Навести порядок на площі Шевченка та прилеглих вулицях!",46,FALSE,"2015-11-27",TRUE,"Благоустрій, довкілля, тварини"
"3657","https://petition.kievcity.gov.ua/petition/?pid=1043","Необґрунтоване підвищення комунальних тарифів в гуртожитку бул.Вернадського 16 б",8,FALSE,"2015-11-27",TRUE,"Житлово-комунальна інфраструктура та відходи"
"3658","https://petition.kievcity.gov.ua/petition/?pid=1042","Открыть в Киеве в каждом районе коммунальную (не частную) баню,доступную по цене всем ,стоимость разового посещения которой не превышала бы 2,5 % (25-30 грн в час) от минимальной пенсии",63,FALSE,"2015-11-27",TRUE,"Інше"
"3659","https://petition.kievcity.gov.ua/petition/?pid=1039","Відновити постачання хліба за соцільною ціною у фірмові кіоски",36,FALSE,"2015-11-27",TRUE,"Інше"
"3660","https://petition.kievcity.gov.ua/petition/?pid=1038","Зобов'язати КМДА впроваджувати  освітлення із датчиками руху у під'їздах багатоквартирних житлових будинків",676,FALSE,"2015-11-27",TRUE,"Житлово-комунальна інфраструктура та відходи"
"3661","https://petition.kievcity.gov.ua/petition/?pid=1036","Створити на місці масиву Русанівка ігорно-розважальний комплек ""Київська венеція"" ( своєрідний Український Лас-Вегас)",18,FALSE,"2015-11-27",TRUE,"Містобудування"
"3662","https://petition.kievcity.gov.ua/petition/?pid=1025","Не работает батарея в жилой комнате",14,FALSE,"2015-11-27",TRUE,"Житлово-комунальна інфраструктура та відходи"
"3663","https://petition.kievcity.gov.ua/petition/?pid=1033","Встановити світлофори на нерегульованих перехрестях з інтенсивним рухом",36,FALSE,"2015-11-27",TRUE,"Транспорт"
"3664","https://petition.kievcity.gov.ua/petition/?pid=1031","Сеть бесплатных туалетов",186,FALSE,"2015-11-27",TRUE,"Благоустрій, довкілля, тварини"
"3665","https://petition.kievcity.gov.ua/petition/?pid=1032","Відновити рух маршрутки № 527, та № 553.",70,FALSE,"2015-11-27",TRUE,"Транспорт"
"3666","https://petition.kievcity.gov.ua/petition/?pid=1029","Встановити лічильники опалювання у каждому будинку міста.",95,FALSE,"2015-11-27",TRUE,"Житлово-комунальна інфраструктура та відходи"
